topic_cluster	query_id	query	item_type	result_set
53	56946	attitude towards consumption	research_data	SDN-10.7802-2033, SDN-10.7802-2034, ZA4816, ZA4983, ZA5224, ZA5277, ZA5474, ZA5478, ZA5547, ZA5617, ZA5664, ZA5665, ZA5793, ZA5887, ZA5943, ZA6261, ZA6345, ZA6655, ZA6656, ZA6734, ZA6740, ZA7493, ZA7685, ZA7807, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3271e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de619583, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de619584, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693695, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693696
53	57067	ausgaben	research_data	ZA3265, ZA4166, ZA4183, ZA4232, ZA4330, ZA4978, ZA5104, ZA5135, ZA5249, ZA5459, ZA5567, ZA5773, ZA5780, ZA5856, ZA5870, ZA5921, ZA5926, ZA5939, ZA5974, ZA5977, ZA5979, ZA5982, ZA5983, ZA5998, ZA6630, ZA6676, ZA6677, ZA6678, ZA6679, ZA6746, ZA6857, ZA6863, ZA6914, ZA6929, ZA6953, ZA6956, ZA6961, ZA6963, ZA7489, ZA7642, ZA7643, ZA7943, ZA7944, ZA7951, ZA8109, ZA8174, ZA8220, ZA8232, ZA8292, ZA8300, ZA8318, ZA8319, ZA8334, ZA8344, ZA8345, ZA8403, ZA8539, ZA8604, ZA8652, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660407, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660430, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660432, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660435, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660454, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660457, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660460, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660461, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660463, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660472
53	57068	ausgaben bekleidung	research_data	ZA5092, ZA5132, ZA5135, ZA8475, ZA8545, ZA8710
53	57079	ausgaben csv	research_data	ZA5249, ZA6857, ZA6929, ZA7746, ZA7943, ZA7944, ZA8300, ZA8334, ZA8403, ZA8604
53	57102	ausgaben verbraucher	research_data	ZA1638, ZA1639, ZA1883, ZA4412, ZA5723, ZA5925, ZA5984, ZA6615, ZA6756, ZA8290
53	57106	ausgaben von unternehmen in bildung	research_data	ZA4673, ZA4750, ZA5208, ZA5249, ZA5940, ZA6900, ZA6946, ZA6961, ZA8300, ZA8620
53	57101	ausgaben ärzte	research_data	ZA3640, ZA4561, ZA4591, ZA5209, ZA6955, ZA7635, ZA7640, ZA7641, ZA8209, ZA8563
53	57107	ausgabenverh	research_data	ZA8319
53	54142	bedürfnis konsum	publication	gesis-ssoar-17430, gesis-ssoar-17582, gesis-ssoar-17585, gesis-ssoar-18583, gesis-ssoar-18584, gesis-ssoar-34774, gesis-ssoar-41125, gesis-ssoar-57654, gesis-ssoar-57743, gesis-ssoar-6004498w020
53	54840	beschwerden konsumenten	publication	gesis-ssoar-10985, gesis-ssoar-21218, gesis-ssoar-21290, gesis-ssoar-23528, gesis-ssoar-31978, gesis-ssoar-32436, gesis-ssoar-32471, gesis-ssoar-43525, gesis-ssoar-50112, gesis-ssoar-56520
53	54965	bewusstes konsumverhalten	research_data	ZA5072, ZA5664, ZA5665
53	54948	beziehung klient	publication	gesis-ssoar-10726, gesis-ssoar-11736, gesis-ssoar-17437, gesis-ssoar-18181, gesis-ssoar-18316, gesis-ssoar-25010, gesis-ssoar-26249, gesis-ssoar-27583, gesis-ssoar-27966, gesis-ssoar-2924, gesis-ssoar-29480, gesis-ssoar-34265, gesis-ssoar-345, gesis-ssoar-35298, gesis-ssoar-37740, gesis-ssoar-37940, gesis-ssoar-3850, gesis-ssoar-38714, gesis-ssoar-38971, gesis-ssoar-39306, gesis-ssoar-4026, gesis-ssoar-41662, gesis-ssoar-42222, gesis-ssoar-46571, gesis-ssoar-56622, gesis-ssoar-5674, gesis-ssoar-59982, gesis-ssoar-6305, gesis-ssoar-7087, gesis-ssoar-9020
53	5309	bildungsausgaben	research_data	ZA1159, ZA3384, ZA4873, ZA5448, ZA6961, ZA8143, ZA8174, ZA8194, ZA8232, ZA8266, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de658514
53	44723	bundesausgaben	research_data	ZA8232, ZA8237, ZA8300
53	43407	comsumption	publication	gesis-ssoar-18071, gesis-ssoar-25928, gesis-ssoar-44070, gesis-ssoar-49713, literaturpool-8dea1242315e54d9c72ecd883fae1357
53	4234	consumer	instruments_tools	pretest-41, zis188
53	43442	consumer	publication	gesis-ssoar-19949, gesis-ssoar-23939, gesis-ssoar-25665, gesis-ssoar-25727, gesis-ssoar-39277, gesis-ssoar-44211, gesis-ssoar-49471, gesis-ssoar-51162, gesis-ssoar-5325, gesis-ssoar-56921, gesis-ssoar-56922, gesis-ssoar-61833, gesis-ssoar-64518, gesis-ssoar-66040, gesis-ssoar-75398, gesis-ssoar-76184, gesis-ssoar-77231, gesis-ssoar-78379, gesis-ssoar-78834, gesis-ssoar-79313
53	2165	consumer	research_data	SDN-10.7802-1209, ZA2322, ZA2525, ZA2744, ZA2958, ZA3142, ZA3145, ZA3496, ZA3504, ZA3602, ZA3659, ZA3672, ZA3683, ZA3686, ZA3688, ZA3773, ZA3854, ZA4155, ZA4163, ZA4167, ZA4183, ZA4189, ZA4191, ZA4233, ZA4410, ZA4412, ZA4427, ZA4456, ZA4532, ZA4534, ZA4536, ZA4538, ZA4541, ZA4730, ZA4734, ZA4805, ZA4806, ZA4810, ZA4817, ZA4885, ZA4889, ZA4980, ZA5000, ZA5072, ZA5092, ZA5103, ZA5202, ZA5206, ZA5210, ZA5215, ZA5216, ZA5218, ZA5232, ZA5233, ZA5234, ZA5235, ZA5236, ZA5237, ZA5295, ZA5296, ZA5297, ZA5298, ZA5299, ZA5352, ZA5436, ZA5437, ZA5440, ZA5441, ZA5444, ZA5449, ZA5460, ZA5464, ZA5466, ZA5467, ZA5469, ZA5471, ZA5473, ZA5474, ZA5478, ZA5479, ZA5547, ZA5548, ZA5549, ZA5559, ZA5562, ZA5567, ZA5612, ZA5614, ZA5615, ZA5617, ZA5654, ZA5655, ZA5661, ZA5662, ZA5663, ZA5664, ZA5665, ZA5686, ZA5773, ZA5784, ZA5785, ZA5793, ZA5794, ZA5798, ZA5876, ZA5877, ZA5879, ZA5905, ZA5910, ZA5925, ZA5930, ZA5942, ZA5943, ZA5952, ZA5963, ZA5967, ZA6282, ZA6287, ZA6427, ZA6647, ZA6654, ZA6695, ZA6715, ZA6725, ZA6777, ZA6778, ZA6857, ZA6954, ZA6959, ZA6963, ZA7471, ZA7483, ZA7488, ZA7493, ZA7498, ZA7500, ZA7503, ZA7505, ZA7539, ZA7546, ZA7549, ZA7550, ZA7555, ZA7559, ZA7564, ZA7601, ZA7655, ZA7695, ZA7739, ZA7769, ZA7770, ZA7781, ZA7782, ZA7807, ZA7839, ZA7846, ZA7847, ZA7848, ZA7863, ZA7884, ZA7886, ZA7888, ZA7901, ZA7906, ZA7929, ZA7943, ZA7944, ZA7976, ZA7977, ZA7978, ZA8713, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de452105, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de452106, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de502766, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506379, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506380, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506610, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506611, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510756, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510758, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520817, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613380, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de616062, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650872, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de652699, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de653126, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de697644, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de703898, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de703899, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734074, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734075, missy-european-union-statistics-on-income-and-living-conditions-2009, missy-european-union-statistics-on-income-and-living-conditions-2010, missy-european-union-statistics-on-income-and-living-conditions-2011, missy-european-union-statistics-on-income-and-living-conditions-2012, missy-european-union-statistics-on-income-and-living-conditions-2013, missy-european-union-statistics-on-income-and-living-conditions-2014, missy-european-union-statistics-on-income-and-living-conditions-2015, missy-european-union-statistics-on-income-and-living-conditions-2016, missy-european-union-statistics-on-income-and-living-conditions-2017, missy-european-union-statistics-on-income-and-living-conditions-2018
53	43444	consumer	variables	exploredata-ZA3854_Varday, exploredata-ZA3854_Varedition, exploredata-ZA3854_Varendh, exploredata-ZA3854_Varendm, exploredata-ZA3854_Varq11, exploredata-ZA3854_Varquest, exploredata-ZA3854_Varsex, exploredata-ZA3854_Varstarth, exploredata-ZA3854_Varwcountry, exploredata-ZA3854_Varzanr
53	43437	consumer attitude denmark	research_data	ZA5686, ZA5942, ZA6695, ZA6777, ZA6924, ZA7483, ZA7488, ZA7498, ZA7580, ZA7781
53	43454	consumer attitudes	research_data	ZA4810, ZA5218, ZA5466, ZA5467, ZA5614, ZA5615, ZA5793, ZA5794, ZA5942, ZA5943
53	43463	consumer attitudes towards	research_data	ZA4810, ZA5218, ZA5466, ZA5467, ZA5614, ZA5615, ZA5793, ZA5794, ZA5942, ZA5943
53	4231	consumer behavior	instruments_tools	pretest-41
53	4233	consumer behavior	research_data	ZA2322, ZA2650, ZA2691, ZA2861, ZA2964, ZA3205, ZA5294, ZA5352, ZA5466, ZA5651, ZA5654, ZA5666, ZA5686, ZA5793, ZA5925, ZA5963, ZA5967, ZA6186, ZA6421, ZA6427, ZA6725, ZA6799, ZA6954, ZA7493, ZA7502, ZA7546, ZA7549, ZA7550, ZA7564, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de473816, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de502765, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de502766, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de505020, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506097, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506379, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506380, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506610, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de506611, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510755, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510756, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510757, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510758, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de517961, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de517962, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520658, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520659, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520811, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520812, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de616062, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de704344, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de704345
53	43160	consumer behavior	variables	exploredata-ZA1752_Varv1233, exploredata-ZA1752_Varv1243, exploredata-ZA2690_Varv794, exploredata-ZA5179_VarA2008, exploredata-ZA5179_VarA2011, exploredata-ZA5180_VarB2011, exploredata-ZA5180_VarB2016, exploredata-ZA5181_VarC2011, exploredata-ZA5181_VarC2016, exploredata-ZA5236_Varv217
53	43159	consumer behavior cars	research_data	ZA1709, ZA1722, ZA1883, ZA1946, ZA2395, ZA2964, ZA4508, ZA5294, ZA5352, ZA7493
53	43152	consumer behaviour	publication	gesis-ssoar-19949, gesis-ssoar-23959, gesis-ssoar-25665, gesis-ssoar-31712, gesis-ssoar-37729, gesis-ssoar-40559, gesis-ssoar-49423, gesis-ssoar-56957, gesis-ssoar-74804, gesis-ssoar-75147
53	43154	consumer behaviour	research_data	ZA1720, ZA2221, ZA2322, ZA4163, ZA4412, ZA4528, ZA5218, ZA5236, ZA5295, ZA5296, ZA5297, ZA5298, ZA5299, ZA5436, ZA5437, ZA5466, ZA5471, ZA5547, ZA5548, ZA5549, ZA5615, ZA5654, ZA5661, ZA5662, ZA5663, ZA5686, ZA5785, ZA5793, ZA5943, ZA5963, ZA5967, ZA6695, ZA6777, ZA6799, ZA6954, ZA6959, ZA7483, ZA7498, ZA7781, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset32742, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset33331, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset58270, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD1241e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2841e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3170e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3171e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3172e
53	43151	consumer certification	research_data	ZA3144, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de703236, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de703237
53	43161	consumer complaint	research_data	ZA2295, ZA3205, ZA3638, ZA4505, ZA4507, ZA4743, ZA5218, ZA5236, ZA5466, ZA5467, ZA5615, ZA5686, ZA5793, ZA5930, ZA5942, ZA5943
53	43166	consumer conditions	research_data	ZA5298, ZA5299, ZA5466, ZA5471, ZA5559, ZA5661, ZA5662, ZA5663, ZA5793, ZA5943
53	43165	consumer decision	variables	exploredata-ZA2491_Varv201, exploredata-ZA3205_Varv500, exploredata-ZA5236_Varv331, exploredata-ZA5236_Varv332, exploredata-ZA5565_Varqe8b_2, exploredata-ZA5565_Varqe8t_2, exploredata-ZA5565_Varqe9, exploredata-ZA5688_Varqd6, exploredata-ZA6939_Varqc12_2, exploredata-ZA7601_Varqf3*1
53	43164	consumer goods	publication	gesis-ssoar-19949, gesis-ssoar-24032, gesis-ssoar-24087, gesis-ssoar-24246, gesis-ssoar-27743, gesis-ssoar-46221, gesis-ssoar-49477, gesis-ssoar-49482, gesis-ssoar-57018, literaturpool-08beeb79c7d2e3d5d2edbadb9850690b
53	43162	consumer habits and lifestyle	research_data	ZA1946, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD1229e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD1241e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3170e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3171e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3172e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de3969, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444649, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de444650, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685008
53	43126	consumer survey	research_data	ZA5664, ZA5665, ZA6627, ZA6633, ZA6715, ZA6725, ZA6857, ZA6954, ZA6963, ZA7500
53	43125	consumer surveys	publication	gesis-ssoar-20508, gesis-ssoar-23939, gesis-ssoar-23988, gesis-ssoar-34863, gesis-ssoar-37729, gesis-ssoar-39277, gesis-ssoar-42365, gesis-ssoar-49126, gesis-ssoar-49471, gesis-ssoar-51162
53	43131	consumers	research_data	ZA3659, ZA4534, ZA4810, ZA4980, ZA5215, ZA5467, ZA5559, ZA5615, ZA5794, ZA5942
53	43133	consumidor	publication	gesis-ssoar-11929, gesis-ssoar-43847, gesis-ssoar-47011, gesis-ssoar-47376, gesis-ssoar-48165, gesis-ssoar-51564, gesis-ssoar-6399, gesis-ssoar-64486, gesis-ssoar-66187, gesis-ssoar-7325
53	43177	consumption	instruments_tools	pretest-52, zis179
53	43134	consumption	research_data	SDN-10.7802-1533, SDN-10.7802-2033, SDN-10.7802-2034, SDN-10.7802-2043, SDN-10.7802-2329, SDN-10.7802-2374, SDN-10.7802-2396, SDN-10.7802-2524, SDN-10.7802-2585, ZA2347, ZA3172, ZA4660, ZA4983, ZA5072, ZA5275, ZA5474, ZA5479, ZA5530, ZA5547, ZA5548, ZA5549, ZA5663, ZA5664, ZA5667, ZA5686, ZA5769, ZA5798, ZA5930, ZA5956, ZA5959, ZA5963, ZA5967, ZA5976, ZA6254, ZA6345, ZA6594, ZA6656, ZA6739, ZA6740, ZA6766, ZA6799, ZA6802, ZA6836, ZA6840, ZA6842, ZA6848, ZA6959, ZA7472, ZA7493, ZA7564, ZA7587, ZA7739, ZA7770, ZA7781, ZA7801, ZA7807, ZA8303, ZA8370, ZA8600, ZA8652, ZA8690, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset28509, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de451982, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de495625, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de531675, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de557798, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de558506, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de586497, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de586536, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de594969, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de612226, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de612227, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de670310, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de679682, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de679683, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de693434, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de697646, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de700150, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de700151, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de702562, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de702563, datorium-10.7802-1533, missy-1645d1f4-5986-4eea-8f86-1e3fd7231ea2, missy-37088c20-a590-4624-9afb-97748b31a330, missy-596147ff-b8f6-4cfd-a064-5d32d440acb6, missy-78349e6c-6e4d-4807-973b-d78a62f1a2a7, missy-79235fca-1c68-4336-97c5-c8f92364e923, missy-89893da9-2791-4037-800b-0b9d4712cd76, missy-e5109f85-eb60-4f96-9f4f-0ffa222dfa43, missy-european-union-statistics-on-income-and-living-conditions-2007, missy-european-union-statistics-on-income-and-living-conditions-2008, missy-european-union-statistics-on-income-and-living-conditions-2009, missy-european-union-statistics-on-income-and-living-conditions-2011, missy-european-union-statistics-on-income-and-living-conditions-2012, missy-european-union-statistics-on-income-and-living-conditions-2013, missy-european-union-statistics-on-income-and-living-conditions-2014, missy-european-union-statistics-on-income-and-living-conditions-2015, missy-european-union-statistics-on-income-and-living-conditions-2016, missy-european-union-statistics-on-income-and-living-conditions-2017, missy-european-union-statistics-on-income-and-living-conditions-2018, missy-european-union-statistics-on-income-and-living-conditions-2020, missy-f2f06716-8689-4bd7-acae-a1faaad2c3c3
53	43181	consumption	variables	exploredata-ZA3431_VarAH22A1, exploredata-ZA3431_VarAI22A1, exploredata-ZA3431_VarFR12, exploredata-ZA3432_VarAN29A1, exploredata-ZA3432_VarAO29A1, exploredata-ZA3432_VarFR12, exploredata-ZA4528_Varv974, exploredata-ZA4950_VarHHCYCLE, exploredata-ZA5480_Varv314, exploredata-ZA6770_VarHOMPOP, exploredata-ZA7780_Varqb5*7, exploredata-ZA7781_Varqb6*1, exploredata-ZA7781_Varqd6b*8, exploredata-ZA7781_Varqd6c*10, exploredata-ZA7781_Varqd6c*11, exploredata-ZA7781_Varqd6c*12, exploredata-ZA7781_Varqd6c*7, exploredata-ZA7783_Varqb5*7, exploredata-ZA7848_Varqb5*7, exploredata-ZA7902_Varqb7*7, missy-eu-silc-2006-py070n, missy-eu-silc-2009-py070n
53	43175	consumption and consumer behaviour	research_data	ZA4983, ZA5298, ZA5299, ZA5436, ZA5437, ZA5466, ZA5471, ZA5548, ZA5549, ZA5663, ZA5664, ZA5665, ZA5666, ZA5686, ZA5793, ZA5943, ZA5963, ZA6285, ZA6647, ZA6654, ZA6777, ZA6799, ZA7473, ZA7564, ZA7601, ZA7739, ZA7781, ZA7807, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3171e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3172e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3271e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de660357
53	43202	consumption and production	research_data	ZA4983, ZA5549, ZA8600, ZA8611, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de471924, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de471925, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de563440, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de622450, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de673743, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de673744
53	43201	consumption behavior services	research_data	ZA4586, ZA4588, ZA5352, ZA5466, ZA5480, ZA5688, ZA5793, ZA5963, ZA6655, ZA6799
53	43199	consumption expenditure	research_data	ZA1883, ZA5182, ZA5787, ZA6656, ZA8232, ZA8290, ZA8604, ZA8689, ZA8690, missy-european-union-statistics-on-income-and-living-conditions-2010
53	43198	consumption health	research_data	SDN-10.7802-2329, SDN-10.7802-2374, ZA3640, ZA3692, ZA4664, ZA4977, ZA5785, ZA5879, ZA5931, ZA7886
53	43197	consumption level	research_data	ZA4977, ZA5974, ZA5977, ZA6655, ZA6656, ZA8689, ZA8690, missy-european-union-statistics-on-income-and-living-conditions-2009, missy-european-union-statistics-on-income-and-living-conditions-2010, missy-european-union-statistics-on-income-and-living-conditions-2012
53	43194	consumption social stratification fashion	publication	gesis-ssoar-1636, gesis-ssoar-35521, gesis-ssoar-36259, gesis-ssoar-37305, gesis-ssoar-38396, gesis-ssoar-44721, gesis-ssoar-47930, gesis-ssoar-51133, gesis-ssoar-51166, gesis-ssoar-6417
